series_id,segment,rfm_score
NHSSSPU15A,Lost,3.0
NHSSPS30T49,Lost,4.0
NHSMWSPU15A,Lost,3.0
NHSNESPU20A,Lost,3.0
NHSSPS15T19,Lost,4.0
NHSSPS20T29,Lost,4.0
NHSMWSP50OQP,Lost,4.0
NHSSSP50OQP,Lost,4.0
NHSSSP50OAP,Lost,3.0
NHSWSP75OQP,Lost,4.0
NHSWSP75OAP,Lost,3.0
NHSNESP75OAP,Lost,3.0
NHSNESP75OQP,Lost,4.0
NHSSPMW15T19,Lost,4.0
NHSSPNE50T74,Lost,4.0
NHSSPNE20T29,Lost,4.0
NHSWSP30T49QP,Lost,4.0
NHSWSP30T49AP,Lost,3.0
NHSSSP30T49AP,Lost,3.0
NHSSSP30T49QP,Lost,4.0
NHSSSP20T29QP,Lost,4.0
NHSSSP20T29AP,Lost,3.0
NHSMWSP20T29QP,Lost,4.0
NHSMWSP20T29AP,Lost,3.0
NHSSSP15T19QP,Lost,4.0
NHSSSP15T19AP,Lost,3.0
NHSMWSP30T49QP,Lost,4.0
NHSMWSP30T49AP,Lost,3.0
NHSNESP30T49QP,Lost,4.0
NHSNESP30T49AP,Lost,3.0
NHSMWSP15T19QP,Lost,4.0
NHSMWSP15T19AP,Lost,3.0
NHSNESP50T74QP,Lost,4.0
NHSNESP50T74AP,Lost,3.0
NHSNESP20T29AP,Lost,3.0
NHSNESP20T29QP,Lost,4.0
NHSWSP20T29QP,Lost,4.0
NHSWSP20T29AP,Lost,3.0
NHSMWSP50OA,Lost,3.0
NHSSSP50OA,Lost,3.0
NHSWSP75OA,Lost,3.0
NHSNESP75OA,Lost,3.0
NHSWSP30T49A,Lost,3.0
NHSSSP30T49A,Lost,3.0
NHSSSP20T29A,Lost,3.0
NHSMWSP20T29A,Lost,3.0
NHSSSP15T19A,Lost,3.0
NHSMWSP30T49A,Lost,3.0
NHSNESP30T49A,Lost,3.0
NHSMWSP15T19A,Lost,3.0
NHSNESP50T74A,Lost,3.0
NHSNESP20T29A,Lost,3.0
NHSWSP20T29A,Lost,3.0
NHSMWSP50OAP,Lost,3.0
WFHFRACMATRETAIL,Champions,9.0
CES4244200001,Champions,11.0
USSTHPI,Champions,12.0
MSACSR,Champions,13.0
MSACSRNSA,Champions,13.0
CEU4244200001,Lost,5.0
IPUHN4541W200000000,Champions,9.0
IPUHN4541W201000000,Lost,3.0
IPUHN4541W010000000,Lost,3.0
IPUHN45411W201000000,Loyal,7.0
IPUHN45411W200000000,Lost,3.0
IPUHN45411W010000000,Lost,3.0
IPUHN44411U101000000,Loyal,7.0
IPUHN442T051000000,Loyal,7.0
SMU39000004244900001,Loyal,9.0
IPUHN4541T011000000,Loyal,7.0
IPUHN44411U100000000,Lost,3.0
IPUHN442T050000000,Lost,3.0
IPUHN4422L010000000,Lost,3.0
IPUHN4422L200000000,Lost,3.0
IPUHN4422L201000000,Lost,3.0
IPUHN4541T010000000,Lost,3.0
CASTHPI,Champions,12.0
SMU72000004244900001,Lost,5.0
IPUHN444110L010000000,Lost,3.0
IPUHN444110L200000000,Lost,3.0
IPUHN444110T010000000,Lost,3.0
IPUHN444110T050000000,Lost,3.0
IPUHN44411T010000000,Lost,3.0
IPUHN444110U120000000,Lost,3.0
IPUHN44411L200000000,Lost,3.0
IPUHN44411L010000000,Lost,3.0
IPUHN444110U100000000,Lost,3.0
IPUHN44411T050000000,Lost,3.0
IPUHN44411U120000000,Lost,3.0
IPUHN442U100000000,Lost,3.0
IPUHN442T010000000,Lost,3.0
IPUHN44229T050000000,Lost,3.0
IPUHN442U120000000,Lost,3.0
IPUHN4422T050000000,Lost,3.0
IPUHN4422U120000000,Lost,3.0
IPUHN4422T010000000,Lost,3.0
IPUHN44229T010000000,Lost,3.0
IPUHN442L010000000,Lost,3.0
IPUHN44229U100000000,Lost,3.0
IPUHN44229L010000000,Lost,3.0
IPUHN44229L200000000,Lost,3.0
IPUHN444110L201000000,Lost,3.0
IPUHN444110T011000000,Lost,3.0
IPUHN444110T051000000,Lost,3.0
IPUHN44411T011000000,Lost,3.0
IPUHN444110U121000000,Lost,3.0
IPUHN44411L201000000,Lost,3.0
IPUHN444110U101000000,Lost,3.0
IPUHN44411U121000000,Lost,3.0
IPUHN442U101000000,Lost,3.0
IPUHN442T011000000,Lost,3.0
IPUHN44229T051000000,Lost,3.0
IPUHN442U121000000,Lost,3.0
IPUHN4422T051000000,Lost,3.0
IPUHN4422U121000000,Lost,3.0
IPUHN4422T011000000,Lost,3.0
IPUHN44229T011000000,Lost,3.0
IPUHN442L201000000,Lost,3.0
IPUHN44229U101000000,Lost,3.0
IPUHN44229L201000000,Lost,3.0
IPUHN44229U121000000,Lost,3.0
IPUHN4422U101000000,Lost,3.0
IPUHN44411W010000000,Lost,3.0
IPUHN44411W200000000,Lost,3.0
IPUHN444110W000000000,Lost,3.0
IPUHN444110W200000000,Lost,3.0
IPUHN444110W010000000,Lost,3.0
IPUHN44411W000000000,Lost,3.0
IPUHN442W200000000,Lost,3.0
IPUHN442W010000000,Lost,3.0
IPUHN442W000000000,Lost,3.0
IPUHN4422W010000000,Lost,3.0
IPUHN4422W200000000,Lost,3.0
IPUHN44229W200000000,Lost,3.0
IPUHN44229W010000000,Lost,3.0
IPUHN4422W000000000,Lost,3.0
IPUHN44229W000000000,Lost,3.0
IPUHN44411W201000000,Lost,3.0
IPUHN444110W001000000,Lost,3.0
IPUHN444110W201000000,Lost,3.0
IPUHN442W201000000,Lost,3.0
IPUHN442W001000000,Lost,3.0
IPUHN4422W201000000,Lost,3.0
IPUHN44229W201000000,Lost,3.0
IPUHN4422W001000000,Lost,3.0
IPUHN44229W001000000,Lost,3.0
SMU17000004244900001,Lost,5.0
SMU24000004244900001,Lost,5.0
SMU42000004244900001,Lost,5.0
SMU53000004244900001,Lost,5.0
SMU17169844244900001,Lost,5.0
IPUHN4541L200000000,Lost,3.0
IPUHN4541L201000000,Lost,3.0
IPUHN4541L010000000,Lost,3.0
IPUHN45411U100000000,Lost,3.0
IPUHN45411U101000000,Lost,3.0
IPUHN45411T010000000,Lost,3.0
IPUHN45411T011000000,Lost,3.0
IPUHN45411L200000000,Lost,3.0
IPUHN45411L201000000,Lost,3.0
IPUHN45411L010000000,Lost,3.0
IPUHN4541W000000000,Lost,3.0
IPUHN4541W001000000,Lost,3.0
IPUHN4541U121000000,Lost,3.0
IPUHN4541U120000000,Lost,3.0
IPUHN4541U101000000,Lost,3.0
IPUHN4541U100000000,Lost,3.0
IPUHN45411W000000000,Lost,3.0
IPUHN45411W001000000,Lost,3.0
IPUHN4541T050000000,Lost,3.0
IPUHN4541T051000000,Lost,3.0
IPUHN45411U121000000,Lost,3.0
IPUHN45411U120000000,Lost,3.0
IPUHN45411T051000000,Lost,3.0
IPUHN45411T050000000,Lost,3.0
IPUHN442L200000000,Lost,3.0
IPUHN44229U120000000,Lost,3.0
IPUHN4422U100000000,Lost,3.0
IPUHN44411T051000000,Lost,3.0
IPUHN44411W001000000,Lost,3.0
IPUHN444110T300000000,Lost,3.0
IPUHN444110T301000000,Lost,3.0
SMU04000004244900001,Lost,5.0
SMU47000004244900001,Lost,5.0
SMU25000004244900001,Lost,5.0
SMU34000004244900001,Lost,5.0
IPUHN44411T300000000,Lost,3.0
IPUHN442T300000000,Lost,3.0
IPUHN44229T300000000,Lost,3.0
IPUHN4422T300000000,Lost,3.0
IPUHN44411T301000000,Lost,3.0
IPUHN442T301000000,Lost,3.0
IPUHN44229T301000000,Lost,3.0
IPUHN4422T301000000,Lost,3.0
IPUHN4541T301000000,Lost,3.0
IPUHN4541T300000000,Lost,3.0
IPUHN45411T300000000,Lost,3.0
IPUHN45411T301000000,Lost,3.0
IPUHN4541L000000000,Loyal,7.0
IPUHN442L000000000,Lost,3.0
IPUHN442L001000000,Lost,3.0
IPUHN4541L001000000,Lost,3.0
NYSTHPI,Champions,12.0
IPUHN444110L000000000,Lost,3.0
IPUHN44411L000000000,Lost,3.0
IPUHN44411L020000000,Lost,3.0
IPUHN44411U110000000,Lost,3.0
IPUHN444110U110000000,Lost,3.0
IPUHN44229L000000000,Lost,3.0
IPUHN442U110000000,Lost,3.0
IPUHN442L020000000,Lost,3.0
IPUHN4422L020000000,Lost,3.0
IPUHN4422U110000000,Lost,3.0
IPUHN44229L020000000,Lost,3.0
IPUHN44229U110000000,Lost,3.0
IPUHN4422L000000000,Lost,3.0
IPUHN444110L001000000,Lost,3.0
IPUHN44411L001000000,Lost,3.0
IPUHN44411L021000000,Lost,3.0
IPUHN444110L021000000,Lost,3.0
IPUHN44229L001000000,Lost,3.0
IPUHN442L021000000,Lost,3.0
IPUHN4422L021000000,Lost,3.0
IPUHN44229L021000000,Lost,3.0
IPUHN4422L001000000,Lost,3.0
IPUHN45411L001000000,Lost,3.0
IPUHN45411L000000000,Lost,3.0
IPUHN45411L020000000,Lost,3.0
IPUHN45411U110000000,Lost,3.0
IPUHN45411L021000000,Lost,3.0
IPUHN4541L021000000,Lost,3.0
IPUHN4541L020000000,Lost,3.0
IPUHN4541U110000000,Lost,3.0
IPUHN444110L020000000,Lost,3.0
FLSTHPI,Champions,12.0
SMU06000004244912001,Lost,5.0
SMU12000004244900001,Lost,5.0
SMU06000004244900001,Lost,5.0
M063AAUSM174NNBR,Loyal,9.0
M063ABUSM144NNBR,Lost,5.0
M063ACUSM144NNBR,Lost,5.0
SMU36935614244900001,Lost,5.0
SMU36000004244900001,Lost,5.0
SMU06419404244900001,Lost,5.0
SMU06310844244900001,Lost,5.0
M063ADUSM144NNBR,Lost,5.0
CXUFOODAWAYLB1205M,Lost,3.0
CXUFOODHOMELB1205M,Lost,3.0
CXUOTHRFOODLB1205M,Lost,3.0
ATNHPIUS12420Q,Champions,12.0
SMU37000004244900001,Lost,5.0
SMU36356144244900001,Lost,5.0
NYXRCSA,Champions,13.0
SMU39000004244200001SA,Loyal,9.0
SMU04000004244200001,Loyal,9.0
SMU42000004244200001SA,Loyal,9.0
SMU39000004244200001A,Lost,3.0
SMU39000004244200001,Lost,5.0
SMU04000004244200001SA,Lost,5.0
SMU04000004244200001A,Lost,3.0
SMU42000004244200001,Lost,5.0
SMU42000004244200001A,Lost,3.0
ATNHPIUS06037A,Champions,11.0
NYXRCNSA,Champions,13.0
SMU72000004244200001SA,Lost,5.0
SMU72000004244200001A,Lost,3.0
SMU72000004244200001,Lost,5.0
SMU53000004244200001SA,Lost,5.0
SMU53000004244200001,Lost,5.0
SMU53000004244200001A,Lost,3.0
SMU47000004244200001SA,Lost,5.0
SMU47000004244200001,Lost,5.0
SMU47000004244200001A,Lost,3.0
SMU17000004244200001SA,Lost,5.0
SMU17000004244200001,Lost,5.0
SMU17000004244200001A,Lost,3.0
SMU25000004244200001,Lost,5.0
SMU25000004244200001A,Lost,3.0
SMU25000004244200001SA,Lost,5.0
SMU34000004244200001,Lost,5.0
SMU34000004244200001SA,Lost,5.0
SMU06310844244200001SA,Lost,5.0
SMU06310844244200001A,Lost,3.0
SMU34000004244200001A,Lost,3.0
SMU06310844244200001,Lost,5.0
NJSTHPI,Champions,12.0
TXSTHPI,Champions,12.0
SMU12000004244200001SA,Lost,5.0
SMU12000004244200001,Lost,5.0
SMU12000004244200001A,Lost,3.0
ATNHPIUS42644Q,Champions,12.0
SMU36935614244200001A,Loyal,7.0
SMU36000004244200001SA,Lost,5.0
SMU36000004244200001,Lost,5.0
SMU36000004244200001A,Lost,3.0
SMU36935614244200001SA,Lost,5.0
SMU36935614244200001,Lost,5.0
SMU06000004244200001,Lost,5.0
SMU06000004244200001SA,Lost,5.0
SMU06000004244200001A,Lost,3.0
SMU06000004244220001A,Lost,3.0
SMU06000004244220001SA,Lost,5.0
SMU06000004244220001,Lost,5.0
SMU37000004244200001SA,Lost,5.0
SMU37000004244200001A,Lost,3.0
SMU37000004244200001,Lost,5.0
MASTHPI,Champions,12.0
ATNHPIUS38060Q,Champions,12.0
ATNHPIUS26420Q,Champions,12.0
SFXRCNSA,Champions,13.0
ATNHPIUS41940Q,Champions,12.0
ATNHPIUS29820Q,Champions,12.0
ATNHPIUS41884Q,Champions,12.0
ATNHPIUS14454Q,Champions,12.0
HPIPONM226S,Champions,13.0
SFXRCSA,Champions,13.0
ATNHPIUS19740Q,Champions,12.0
HPIPONM226N,Champions,13.0
PONHPIM226S,Champions,12.0
UTSTHPI,Champions,12.0
ATNHPIUS19124Q,Champions,12.0
ATNHPIUS33124Q,Champions,12.0
PONHPIM226N,Champions,10.0
RHVRUSQ156N,Champions,12.0
ATNHPIUS06059A,Champions,11.0
COSTHPI,Champions,12.0
MISTHPI,Champions,12.0
ATNHPIUS41740Q,Champions,12.0
HISTHPI,Champions,12.0
ATNHPIUS36740Q,Champions,12.0
ATNHPIUS12060Q,Champions,12.0
ATNHPIUS38900Q,Champions,12.0
CHXRCNSA,Champions,13.0
CHXRCSA,Champions,13.0
OHSTHPI,Champions,12.0
CHXRHTSA,Champions,13.0
MNSTHPI,Champions,12.0
CTSTHPI,Champions,12.0
ATNHPIUS38300Q,Champions,12.0
ATNHPIUS45300Q,Champions,12.0
ATNHPIUS40900Q,Champions,12.0
CHXRHTNSA,Champions,13.0
WASTHPI,Champions,12.0
ATNHPIUS34980Q,Champions,12.0
ATNHPIUS41620Q,Champions,12.0
ILSTHPI,Champions,12.0
TX42442000A674FRBDAL,Lost,3.0
SFXRHTNSA,Champions,13.0
PASTHPI,Champions,12.0
VASTHPI,Champions,12.0
ATNHPIUS39580Q,Champions,12.0
ATNHPIUS15980Q,Champions,12.0
ATNHPIUS16740Q,Champions,12.0
ATNHPIUS37964Q,Champions,12.0
SFXRHTSA,Champions,11.0
SMU48000004244900001,Lost,5.0
LXXRCSA,Champions,13.0
SEXRHTNSA,Champions,13.0
ATNHPIUS12086A,Champions,11.0
SEXRHTSA,Champions,13.0
LXXRCNSA,Champions,11.0
ORSTHPI,Champions,12.0
AZSTHPI,Champions,12.0
ATNHPIUS27260Q,Champions,12.0
ATNHPIUS41700Q,Champions,12.0
ERENTUSQ176N,Champions,12.0
ATNHPIUS41180Q,Champions,12.0
GASTHPI,Champions,12.0
NCSTHPI,Champions,12.0
ATNHPIUS35004Q,Champions,12.0
ATNHPIUS18140Q,Champions,12.0
ATNHPIUS33460Q,Champions,12.0
ATNHPIUS19804Q,Champions,12.0
ATNHPIUS14260Q,Champions,12.0
WDXRHTNSA,Champions,13.0
PHXRMTSA,Champions,13.0
ATNHPIUS30700Q,Champions,12.0
PHXRMTNSA,Champions,11.0
WDXRHTSA,Champions,11.0
BOXRCSA,Champions,13.0
MDSTHPI,Champions,12.0
MESTHPI,Champions,12.0
ATNHPIUS28140Q,Champions,12.0
ATNHPIUS36084Q,Champions,12.0
ATNHPIUS53033A,Champions,11.0
BOXRCNSA,Champions,11.0
WISTHPI,Champions,12.0
TNSTHPI,Champions,12.0
NHSTHPI,Champions,12.0
ATNHPIUS31540Q,Champions,12.0
ATNHPIUS26900Q,Champions,12.0
SMU48000004244200001A,Loyal,7.0
SMU48000004244200001,Lost,5.0
SMU48000004244200001SA,Lost,5.0
CXUHOMEOWNLB1205M,Lost,3.0
IDSTHPI,Champions,12.0
ATNHPIUS14500Q,Champions,12.0
ATNHPIUS46060Q,Champions,12.0
ATNHPIUS36119A,Champions,11.0
TX42442000A175FRBDAL,Lost,3.0
LXXRHTNSA,Champions,13.0
VTSTHPI,Champions,12.0
MOSTHPI,Champions,12.0
ATNHPIUS28940Q,Champions,12.0
ATNHPIUS17460Q,Champions,12.0
ATNHPIUS31084Q,Champions,12.0
LXXRHTSA,Champions,11.0
SDXRHTNSA,Champions,13.0
INSTHPI,Champions,12.0
IASTHPI,Champions,12.0
SCSTHPI,Champions,12.0
ATNHPIUS17820Q,Champions,12.0
ATNHPIUS10740Q,Champions,12.0
ATNHPIUS17140Q,Champions,12.0
ATNHPIUS47894Q,Champions,12.0
SDXRHTSA,Champions,11.0
NYXRHTSA,Champions,13.0
MTSTHPI,Champions,12.0
DCSTHPI,Champions,12.0
ATNHPIUS40060Q,Champions,12.0
ATNHPIUS34940Q,Champions,12.0
ATNHPIUS44060Q,Champions,12.0
ATNHPIUS35380Q,Champions,12.0
ATNHPIUS16700Q,Champions,12.0
ATNHPIUS51059A,Champions,11.0
NYXRHTNSA,Loyal,9.0
ALSTHPI,Champions,12.0
ATNHPIUS46520Q,Champions,12.0
ATNHPIUS39900Q,Champions,12.0
ATNHPIUS40140Q,Champions,12.0
ATNHPIUS32820Q,Champions,12.0
ATNHPIUS11244Q,Champions,12.0
ATNHPIUS48424Q,Champions,12.0
ATNHPIUS06085A,Champions,11.0
ATNHPIUS36103A,Champions,11.0
MRTSIR4423XUSS,Champions,13.0
ATNHPIUS48201A,Champions,11.0
MRTSIR4423XUSN,Champions,11.0
BOXRHTSA,Champions,13.0
CXU980230LB1205M,Lost,3.0
CXU980240LB1205M,Lost,3.0
NVSTHPI,Champions,12.0
DGORDER,Champions,13.0
UMDMNO,Champions,13.0
PCEDG,Champions,13.0
PCDG,Champions,12.0
PCDGA,Champions,11.0
NA000346Q,Champions,10.0
NC000346Q,Champions,10.0
PCEND,Champions,13.0
PCND,Champions,12.0
PCEDGC96,Champions,13.0
M1346BUSM156NNBR,Champions,13.0
M1346AUSM156NNBR,Champions,13.0
M13048USM156NNBR,Champions,13.0
NASDAQDWAMY,Champions,13.0
SP500,Champions,15.0
VXVCLS,Champions,15.0
MEHOINUSA646N,Champions,11.0
STLFSI,Champions,14.0
MEHOINUSCAA646N,Champions,11.0
EMVOVERALLEMV,Champions,13.0
EMVMACROBUS,Champions,13.0
MEHOINUSNYA646N,Champions,11.0
MEHOINUSNJA646N,Champions,11.0
MEHOINUSMAA646N,Champions,11.0
UNRATE,Champions,13.0
UNRATENSA,Champions,13.0
UNEMPLOY,Champions,13.0
NROU,Champions,12.0
CCSA,Champions,14.0
CCNSA,Champions,14.0
U6RATE,Champions,13.0
LNU03000000,Champions,13.0
LNS14000006,Champions,13.0
U6RATENSA,Champions,13.0
TDSP,Champions,12.0
DSPIC96,Champions,13.0
DPIC96,Champions,12.0
A067RO1Q156NBEA,Champions,12.0
A067RX1A020NBEA,Champions,11.0
A067RL1Q156SBEA,Champions,12.0
A067RL1A156NBEA,Champions,11.0
DSPI,Champions,13.0
DPI,Champions,12.0
A229RX0,Champions,13.0
TOTALSA,Champions,13.0
TOTALNSA,Champions,13.0
RSXFS,Champions,13.0
RSXFSN,Champions,13.0
HTRUCKSSAAR,Champions,13.0
MARTSMPCSM44000USS,Champions,13.0
MARTSMPCSM44000USN,Champions,13.0
HTRUCKSSA,Champions,13.0
HTRUCKSNSA,Champions,13.0
RSAFS,Champions,13.0
RRSFS,Champions,13.0
ECOMPCTSA,Champions,12.0
RSAFSNA,Champions,13.0
MARTSMPCSM44X72USS,Champions,13.0
MARTSMPCSM44X72USN,Champions,11.0
ECOMPCTNSA,Champions,12.0
ECOMSA,Champions,12.0
MRTSSM44000USS,Champions,13.0
RETAILIRSA,Champions,13.0
MRTSSM44000USN,Champions,13.0
ECOMNSA,Champions,12.0
MRTSMPCSM44000USS,Champions,13.0
MRTSMPCSM44000USN,Champions,11.0
RETAILIRNSA,Champions,13.0
MRTSSM4453USN,Champions,13.0
MRTSSM44112USN,Champions,13.0
MRTSSM4453USS,Champions,13.0
MRTSMPCSM4453USS,Champions,11.0
MRTSMPCSM4453USN,Champions,11.0
MRTSMPCSM44112USN,Champions,11.0
MRTSSM7225USN,Champions,13.0
MRTSSM44X72USS,Champions,13.0
MRTSMPCSM7225USN,Champions,13.0
USTRADE,Champions,13.0
RSFSDP,Champions,13.0
MRTSSM44X72USN,Champions,13.0
MRTSMPCSM44X72USS,Champions,11.0
MRTSMPCSM44X72USN,Champions,11.0
RSFHFS,Champions,13.0
DAUTOSAAR,Champions,13.0
RSFSDPN,Champions,13.0
CEU4200000001,Champions,13.0
DAUTOSA,Champions,13.0
MARTSMPCSM722USS,Champions,11.0
MARTSMPCSM722USN,Champions,11.0
MRTSSM448USN,Champions,13.0
RSFHFSN,Champions,13.0
DAUTONSA,Champions,13.0
MRTSSM448USS,Champions,13.0
MARTSMPCSM442USS,Champions,11.0
MARTSMPCSM442USN,Champions,11.0
MRTSSM4451USS,Champions,13.0
MRTSMPCSM448USS,Champions,11.0
MRTSMPCSM448USN,Champions,11.0
MRTSSM4451USN,Champions,13.0
MRTSMPCSM4451USN,Champions,13.0
MRTSMPCSM4451USS,Champions,11.0
MRTSSM442USN,Champions,13.0
MRTSSM442USS,Champions,13.0
MRTSMPCSM442USN,Champions,11.0
MRTSMPCSM442USS,Champions,11.0
RSCCAS,Champions,13.0
RSCCASN,Champions,13.0
MARTSMPCSM448USS,Champions,11.0
MARTSMPCSM448USN,Champions,11.0
LAUTOSA,Champions,13.0
LAUTONSA,Champions,13.0
MRTSSM44111USN,Champions,13.0
LTRUCKSA,Champions,13.0
MRTSSM4413USS,Champions,13.0
USASLRTTO01GYSAM,Champions,13.0
SLRTTO01USA657S,Champions,11.0
RSFSXMV,Champions,13.0
LTRUCKNSA,Champions,13.0
MRTSSM4413USN,Champions,13.0
USASLRTTO01GPSAM,Champions,13.0
SLRTTO01USQ661S,Champions,12.0
MRTSMPCSM4413USS,Champions,11.0
MRTSMPCSM44111USN,Champions,11.0
SLRTTO01USA659S,Champions,9.0
MRTSMPCSM4413USN,Champions,11.0
SLRTTO01USQ657S,Champions,10.0
SLRTTO01USQ659S,Loyal,8.0
RSFSXMVN,Champions,11.0
MARTSMPCSM44Y72USS,Champions,11.0
MARTSMPCSM44Y72USN,Loyal,9.0
PCUARETTRARETTR,Champions,13.0
MRTSSM722USS,Champions,13.0
RSEAS,Champions,13.0
MRTSSM722USN,Champions,13.0
USASLRTCR03MLSAM,Champions,13.0
MRTSMPCSM722USS,Champions,11.0
MRTSMPCSM722USN,Champions,11.0
RSBMGESD,Champions,13.0
RETAILSMSA,Champions,13.0
RSEASN,Champions,11.0
USASLRTCR03GYSAM,Champions,11.0
USASLRTCR03GPSAM,Champions,11.0
CES4200000003,Champions,13.0
SLRTCR03USA180S,Champions,9.0
SLRTCR03USQ180S,Champions,10.0
MARTSMPCSM443USS,Loyal,9.0
SLRTCR03USQ659S,Loyal,8.0
MARTSMPCSM443USN,Lost,5.0
SLRTCR03USQ657S,Lost,4.0
SLRTCR03USA659S,Lost,3.0
SLRTCR03USA657S,Lost,3.0
CEU4200000003,Champions,13.0
RETAILSMNSA,Champions,13.0
MRTSSM45112USN,Champions,13.0
RSNSR,Champions,13.0
RSBMGESDN,Champions,11.0
USASACRQISMEI,Champions,10.0
MARTSMPCSM444USS,Champions,11.0
RETAILMPCSMSA,Champions,11.0
USASACRAISMEI,Loyal,7.0
RETAILMPCSMNSA,Champions,11.0
MARTSMPCSM444USN,Lost,5.0
RSNSRN,Champions,11.0
RSGCS,Champions,13.0
MRTSMPCSM45112USN,Champions,11.0
MARTSMPCSM454USS,Loyal,9.0
MARTSMPCSM454USN,Loyal,9.0
RSGCSN,Champions,11.0
MARTSMPCSM4451USS,Champions,11.0
MARTSMPCSM4451USN,Lost,5.0
BABANAICSRETSAUS,Champions,13.0
VAPGDPR,Champions,12.0
BABANAICSRETNSAUS,Champions,11.0
WPS583,Champions,11.0
WPS5831,Champions,11.0
JTS4400JOL,Champions,13.0
4522SMY,Champions,11.0
JTS4400JOR,Champions,11.0
4522SMN,Loyal,9.0
4522MPCSMN,Lost,5.0
4522MPCSMY,Lost,5.0
MRTSIM4400AUSS,Champions,13.0
MRTSMPCIM4400AUSS,Lost,5.0
WPU5811,Champions,13.0
WPS5811,Champions,11.0
WPS581,Champions,11.0
WPU581,Loyal,9.0
AWHAERT,Champions,13.0
CEU4200000002,Loyal,9.0
MRTSIR4400AUSS,Champions,13.0
USRETAILNGSP,Champions,11.0
USRETAILNQGSP,Loyal,8.0
LNU04032235,Champions,13.0
USRETAILRQGSP,Champions,12.0
USRETAILRGSP,Champions,9.0
IPUHN44612T300000000,Champions,11.0
IPUHN44612T301000000,Champions,9.0
CARTSILPCW,Champions,14.0
CARTSI,Champions,14.0
JTS4400HIL,Champions,11.0
JTS4400HIR,Champions,11.0
CARTSILPC,Loyal,10.0
QFR316RETUSNO,Champions,12.0
GOR,Champions,12.0
CES4244100001,Champions,11.0
AUSSLRTCR03MLSAM,Champions,11.0
CEU4244100001,Champions,11.0
AUSSLRTCR03MLM,Champions,11.0
AUSSLRTCR03GYSAM,Lost,5.0
AUSSLRTCR03GPSAM,Lost,5.0
JTS4400QUR,Champions,11.0
JTS4400QUL,Champions,11.0
AUSSACRAISMEI,Lost,3.0
AUSSACRQISMEI,Lost,4.0
CES4244500001,Champions,11.0
JTS4400TSL,Champions,11.0
CES4244110001,Champions,11.0
CES4244800001,Champions,11.0
CEU4244110001,Champions,11.0
CEU4244800001,Champions,11.0
JTS4400TSR,Champions,11.0
CEU4244500001,Loyal,9.0
BACBANAICSRETSAUS,Champions,11.0
CES4244200001,Champions,11.0
CANSLRTTO01GPSAM,Champions,11.0
SMU06000004200000001,Champions,11.0
SMS06000004200000001,Champions,11.0
CANSLRTTO01GYSAM,Loyal,9.0
CANSLRTTO01MLSAM,Loyal,9.0
CANSLRTTO01MLM,Lost,5.0
BRASLRTTO01GPSAM,Lost,5.0
BRASLRTTO01GYSAM,Lost,5.0
CEU4244200001,Lost,5.0
BACBANAICSRETNSAUS,Lost,5.0
SMU06000004200000001A,Lost,3.0
N415RC1Q027SBEA,Champions,10.0
CES4244700001,Champions,11.0
CES4200000008,Champions,11.0
AUSSARTMDSMEI,Champions,11.0
ARIEAPS,Champions,11.0
CES4245100001,Champions,11.0
ARIEAPN,Champions,11.0
CEU4245100001,Champions,11.0
DNKSACRQISMEI,Lost,4.0
DNKSACRAISMEI,Lost,3.0
AUSSLRTTO02STM,Loyal,9.0
CEU4244700001,Loyal,9.0
CEU4200000008,Loyal,9.0
N415RC1A027NBEA,Lost,3.0
A415RC1A027NBEA,Lost,3.0
A415RC1Q027SBEA,Lost,4.0
QFRD210RETUSNO,Champions,10.0
N382RX1Q020SBEA,Champions,10.0
JPNSACRAISMEI,Champions,9.0
SMU36935614200000001SA,Champions,11.0
CES4244400001,Champions,11.0
CES4244600001,Champions,11.0
JPNSACRQISMEI,Lost,4.0
SMU36935614200000001A,Loyal,7.0
CEU4244400001,Lost,5.0
CEU4244600001,Lost,5.0
WPS58D101,Lost,5.0
WPS58D,Lost,5.0
WPS58D1,Lost,5.0
SMU36935614200000001,Lost,5.0
VAR,Champions,10.0
CPGDPR,Champions,10.0
CES4244300001,Champions,11.0
CAERET,Champions,10.0
LNU03032235,Champions,11.0
SMS09000004200000001,Champions,11.0
CES4245200001,Champions,11.0
CANSLRTCR03MLSAM,Champions,11.0
SVKSACRQISMEI,Lost,4.0
SVKSACRAISMEI,Lost,3.0
CANSLRTCR03GPSAM,Lost,5.0
CANSLRTCR03MLM,Lost,5.0
CANSLRTCR03GYSAM,Lost,5.0
CEU4245200001,Lost,5.0
CEU4244300001,Lost,5.0
CANSLRTCR03GYSAQ,Lost,4.0
M0607AUSM174NNBR,Champions,13.0
SMU27334604245500030,Champions,11.0
SVNBRODFT02STSAM,Champions,11.0
IPUHN44422T301000000,Champions,9.0
TXRETAILNGSP,Champions,9.0
M06060USM600SNBR,Champions,11.0
SMU12453004245500001,Champions,11.0
SMU37205004245500001,Champions,11.0
SMU36000004244810001,Champions,11.0
CIS2024120000000I,Champions,10.0
CES4245300001,Champions,11.0
CARETAILRQGSP,Champions,10.0
N864RX1Q020SBEA,Champions,10.0
SWESACRAISMEI,Loyal,7.0
TURSACRQISMEI,Loyal,8.0
CANSLRTTO02IXOBSAM,Champions,11.0
SMS72000004200000001,Champions,11.0
SMU06000004244530001SA,Champions,11.0
